longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-120.88,38.93,3.0,8275.0,1770.0,7168.0,1749.0,6.5753,409300.0,<1H OCEAN
-117.46,34.1,29.0,2298.0,387.0,1407,382,3.0417,67800.0,<1H OCEAN
-117.37,33.94,14.0,2609,589,2830,578,3.7212,144400.0,<1H OCEAN
-121.52,39.13,19.0,390,81,248,71,2.9667,158400.0,<1H OCEAN
-116.98,32.74,12.0,1627.0,414.0,1217.0,392.0,5.378,195600.0,NEAR BAY
-123.37,40.4,52.0,2090.0,408.0,958.0,415.0,2.1729,85600.0,INLAND
-119.59,36.34,29.0,2363.0,358.0,1223.0,347.0,4.4638,126600.0,<1H OCEAN
-118.23,34.14,7.0,5338.0,1059.0,2778.0,1020.0,5.8784,395700.0,<1H OCEAN
-121.33,38.52,32.0,1989.0,283.0,765.0,239.0,3.1765,107900.0,<1H OCEAN
-118.36,33.99,17.0,4334.0,777.0,2487.0,701.0,5.1688,215000.0,<1H OCEAN
-121.23,39.49,17.0,2094.0,302.0,1099.0,298.0,3.2911,135500.0,<1H OCEAN
-121.97,37.28,7.0,987.0,202.0,566.0,201.0,4.2639,160200.0,<1H OCEAN
-119.25,34.35,27.0,691,172.0,531,166.0,4.0357,159200.0,<1H OCEAN
-119.46,36.14,17.0,2960.0,639.0,1777.0,659.0,2.4597,102100.0,<1H OCEAN
-121.18,39.13,17.0,1122.0,484.0,1300.0,449.0,2.8783,76100.0,INLAND
-117.04,33.02,16.0,3227.0,608.0,2149.0,578.0,5.5867,500001.0,<1H OCEAN
-119.95,39.34,30.0,1780.0,373.0,1296.0,371.0,5.1714,190400.0,<1H OCEAN
-120.98,37.57,31.0,672.0,168.0,322.0,133.0,4.125,109800.0,<1H OCEAN
-117.44,34.16,36.0,2694.0,452.0,1341.0,429.0,5.5288,229200.0,<1H OCEAN
-118.11,33.94,28.0,4260.0,1074.0,2577.0,1034.0,4.8174,214100.0,<1H OCEAN
-121.94,37.23,33.0,2710.0,607.0,1952.0,548.0,1.6187,77000.0,NEAR BAY
-119.05,36.01,37.0,1051.0,196.0,560.0,197.0,3.7312,234800.0,<1H OCEAN
-120.5,38.05,48.0,1563.0,317.0,892.0,308.0,1.2167,71000.0,<1H OCEAN
-119.42,36.52,33.0,2209.0,465.0,1057,448,3.7212,84600.0,<1H OCEAN
-118.3,34.1,35.0,2120.0,400.0,1080,394,5.425,211100.0,<1H OCEAN
-118.08,33.85,36.0,3259.0,661.0,1860.0,601.0,3.6729,176600.0,<1H OCEAN
-119.02,34.17,31.0,1829.0,346.0,1125.0,329.0,2.3036,135000.0,<1H OCEAN
-118.08,33.93,44.0,2366.0,475.0,1223.0,463.0,4.4389,283100.0,<1H OCEAN
-119.86,34.42,28.0,303.0,60.0,277.0,72.0,2.4911,83000.0,&lt;1H OCEAN&gt;
-118.33,33.96,42.0,2603.0,793.0,1963.0,771.0,3.6542,232200.0,<1H OCEAN
-119.57,36.52,13.0,2154.0,448.0,1071.0,413.0,2.3514,91500.0,<1H OCEAN
-118.43,34.02,18.0,2452.0,456.0,1721,435,3.3741,194000.0,<1H OCEAN
-118.3,33.91,27.0,4845.0,761.0,3435.0,715.0,4.3438,262900.0,<1H OCEAN
-118.1,33.87,36.0,1507.0,420.0,1423,431,2.6354,115600.0,<1H OCEAN
-119.69,36.71,22.0,1600.0,296.0,1153.0,269.0,1.76,83500.0,<1H OCEAN
-118.15,34.07,36.0,3539.0,1147.0,4592.0,1078.0,2.4247,156800.0,<1H OCEAN
-119.05,34.26,27.0,2740.0,610.0,1937.0,573.0,6.3654,264100.0,<1H OCEAN
-122.4,37.68,38.0,1666.0,275.0,812.0,264.0,3.8516,194600.0,NEAR BAY
-117.03,34.02,25.0,2340.0,408.0,623.0,402.0,2.9999,166800.0,<1H OCEAN
-117.14,32.77,17.0,2245.0,462.0,1315.0,469.0,2.9052,147500.0,<1H OCEAN
-118.29,34.03,37.0,2161.0,458.0,2334.0,434.0,3.8491,359600.0,<1H OCEAN
-119.32,36.36,22.0,3247.0,593.0,1734.0,539.0,6.7593,309200.0,<1H OCEAN
-122.39,37.71,42.0,1282,217,790,217,3.3556,186300.0,NEAR BAY
-117.83,33.77,15.0,2375.0,342.0,980.0,307.0,1.6812,108800.0,<1H OCEAN
-118.14,34.17,15.0,2666.0,557.0,1740.0,552.0,5.2313,239400.0,<1H OCEAN
-117.61,34.12,17.0,2557.0,703.0,1530.0,697.0,3.1245,171900.0,<1H OCEAN
-118.11,33.81,35.0,4136.0,696.0,2311.0,684.0,3.7917,289300.0,<1H OCEAN
-121.22,37.75,34.0,2448.0,469.0,1373.0,461.0,2.6765,72900.0,<1H OCEAN
-117.07,32.56,43.0,1386.0,299.0,1054.0,269.0,1.9886,500001.0,<1H OCEAN
-118.45,34.1,48.0,5203.0,981.0,2733.0,934.0,4.3038,135300.0,<1H OCEAN
-118.0,34.16,10.0,818,306.0,790,288,3.1221,110000.0,<1H OCEAN
-117.97,33.73,35.0,2954.0,602.0,1316.0,571.0,3.2667,150100.0,<1H OCEAN
-117.38,34.13,33.0,1301,249.0,999,255.0,3.125,174300.0,<1H OCEAN
-117.11,32.75,27.0,2220.0,328.0,860.0,309.0,3.9821,133700.0,NEAR OCEAN
-123.42,39.25,15.0,5192.0,749.0,2096,664,3.875,132600.0,<1H OCEAN
-116.19,34.4,18.0,3073.0,607.0,1193.0,572.0,2.4639,84300.0,<1H OCEAN
-116.96,32.77,19.0,1078.0,219.0,623.0,214.0,3.9464,112500.0,<1H OCEAN
-121.24,39.98,28.0,1445.0,309.0,747.0,287.0,3.224,121400.0,<1H OCEAN
-121.52,38.58,35.0,878,177,454,177,2.7015,500001.0,<1H OCEAN
-120.85,39.75,16.0,2837.0,617.0,1747.0,603.0,3.5085,114800.0,<1H OCEAN
-120.44,35.13,26.0,1500.0,293.0,942.0,363.0,3.675,197300.0,<1H OCEAN
-122.39,37.73,47.0,1438.0,499.0,1043,444,4.6351,474300.0,<1H OCEAN
-119.41,34.56,9.0,1705,318,1148,309,2.4667,66300.0,<1H OCEAN
-118.4,34.21,27.0,1703,472.0,1474,438,3.7318,168100.0,<1H OCEAN
-118.19,34.14,40.0,855,162,402,149,3.7891,207900.0,<1H OCEAN
-118.23,34.11,51.0,2735,569,1454,573,4.6094,287800.0,<1H OCEAN
-122.26,37.85,52.0,4675.0,846.0,2442.0,796.0,3.774,241600.0,NEAR BAY
-114.50,35.99,19.0,2309,526,1817,496,1.7083,59200.0,INLAND
-118.46,34.03,52.0,1721.0,429.0,1881.0,399.0,5.2636,266900.0,<1H OCEAN
-118.39,34.09,52.0,1484.0,291.0,741.0,274.0,3.4667,157000.0,<1H OCEAN
-119.35,36.44,38.0,1969.0,257.0,696.0,266.0,2.2708,93800.0,<1H OCEAN
-122.21,38.07,47.0,3606.0,664.0,2229.0,560.0,5.628,231600.0,NEAR BAY
-119.77,36.77,34.0,1410,280.0,1200,223,3.34,91900.0,<1H OCEAN
-123.36,39.28,11,2895,531,1321,483,3.635,173000.0,<1H OCEAN
-116.06,34.16,11.0,3459.0,758.0,3296.0,738.0,1.8242,67100.0,<1H OCEAN
-117.05,32.88,26.0,3042.0,614.0,2674.0,490.0,6.5793,272700.0,<1H OCEAN
-117.14,32.76,34.0,1773.0,340.0,865.0,327.0,3.2459,171900.0,NEAR OCEAN
-117.55,33.91,15.0,1650.0,347.0,817.0,336.0,4.5875,263700.0,<1H OCEAN
-122.12,38.66,36.0,1126.0,210.0,708.0,183.0,4.6349,318000.0,<1H OCEAN
-121.99,38.92,20.0,2845.0,568.0,1549.0,514.0,4.049,141000.0,<1H OCEAN
-118.34,33.93,34.0,1690.0,475.0,1395.0,447.0,"4.8611, median_house_value =<1H OCEAN",,
-118.29,34.03,22.0,2087.0,389.0,933.0,364.0,4.011700000000001,269500.0,<1H OCEAN
-118.25,33.92,41.0,758,220.0,620,214,1.6855,143100.0,<1H OCEAN
-119.19,34.18,18.0,3658.0,919.0,3953,889,2.9464,93700.0,INLAND
-122.16,37.73,40.0,1902.0,373.0,832.0,360.0,4.0005,236400.0,NEAR BAY
-119.73,36.33,17.0,2688.0,651.0,1867.0,614.0,2.4821,150400.0,<1H OCEAN
-118.38,34.14,21.0,4153.0,738.0,1376.0,712.0,2.7,142300.0,<1H OCEAN
-118.0,33.82,37.0,840.0,203.0,874.0,209.0,3.1734000000000003,167500.0,<1H OCEAN
-119.13,35.13,18.0,1851.0,345.0,944.0,330.0,4.2,174300.0,<1H OCEAN
-118.33,34.08,46.0,2717.0,388.0,1415.0,371.0,3.0261,178900.0,<1H OCEAN
-118.05,33.92,30.0,1346,295,592,292,4.7391,289800.0,<1H OCEAN
-117.87,33.69,16,2074,449,1244,393,3.8833,120300.0,<1H OCEAN
-121.75,39.68,16.0,4370.0,697.0,1645.0,655.0,3.5781,144300.0,<1H OCEAN
-117.44,34.03,22.0,3850.0,876.0,2441.0,847.0,3.1787,129200.0,&lt;1H OCEAN>
-119.33,35.34,17.0,3656.0,802.0,2213.0,776.0,3.1528,92800.0,<1H OCEAN
-117.46,34.06,32.0,769,166,653,186,4.6227,199500.0,NEAR OCEAN
-117.92,34.13,22.0,1733.0,370.0,1025.0,357.0,5.1795,197900.0,<1H OCEAN
-118.12,33.81,40.0,1954.0,502.0,1045.0,490.0,2.39,500001.0,<1H OCEAN
-118.31,34.10,45.0,1984.0,351.0,782.0,349.0,4.1625,191200.0,<1H OCEAN
-118.34,33.87,33.0,2627.0,446.0,1930.0,438.0,3.575,259700.0,<1H OCEAN
-118.33,33.9,45.0,3268,788,2683,688,3.4911,152100.0,<1H OCEAN
-117.11,32.74,15.0,3947.0,930.0,3416.0,845.0,3.1097,104500.0,<1H OCEAN
-119.57,34.04,25.0,5075.0,865.0,2588.0,782.0,6.2304,271000.0,<1H OCEAN
-118.09,33.76,54.0,2913.0,602.0,1469.0,563.0,1.875,76500.0,<1H OCEAN
-117.27,34.10,16.0,262,48,122,45,1.6842,49100.0,<1H OCEAN
-119.0,35.36,29.0,1426.0,300.0,638.0,265.0,1.0631,39000.0,<1H OCEAN
-117.01,33.78,13.0,1887.0,308.0,914.0,302.0,4.5841,208800.0,<1H OCEAN
-119.16,36.23,15.0,3806.0,691.0,1747.0,633.0,2.7656,97900.0,<1H OCEAN
-118.28,34.05,23.0,6820.0,1368.0,3400.0,1235.0,3.3708,215400.0,<1H OCEAN
-118.49,34.02,23.0,1512.0,304.0,555.0,264.0,2.7077,91600.0,<1H OCEAN
-118.17,34.07,9.0,1613.0,372.0,1051.0,344.0,5.1653,198200.0,<1H OCEAN
-119.5,36.26,23.0,2620.0,561.0,1488.0,472.0,4.0179,116300.0,<1H OCEAN
-118.0,33.83,47.0,842.0,237.0,435.0,196.0,4.0189,225300.0,<1H OCEAN
-117.2,32.76,17.0,1111.0,195.0,819.0,166.0,6.0658,296600.0,<1H OCEAN
-117.28,34.07,19.0,3380.0,513.0,1649.0,491.0,3.5156,162100.0,<1H OCEAN
-118.47,34.01,41.0,6965.0,1605.0,4424.0,1510.0,4.3571,452600.0,<1H OCEAN
-119.27,34.25,27.0,1600,341.0,838.0,332.0,3.875,95200.0,<1H OCEAN
-120.74,37.98,17.0,1611,316,1050,303,4.0132,160500.0,<1H OCEAN
-118.14,33.75,36.0,949,192.0,659,186,5.5401,236500.0,<1H OCEAN
-120.65,35.34,27.0,3201.0,540.0,1645,490,2.8011,82000.0,<1H OCEAN
